id,title,year,avg rating,no. of ratings,avg complexity,min players,max players,min play time,max play time,categories
166658,Bakerspeed,2014,-1,-1,-1,-1,-1,-1,-1,-1
64610,Star Wars R2-D2 is in Trouble,2009,4.65741,81,1,2,4,30,30,
204887,Potions Brew,2016,3.67649,37,0,3,5,0,0,
13703,The Game of Life: Pirates of the Caribbean,2004,4.95984,127,1.2,2,6,45,45,
16985,Gelb gewinnt!,2005,4.75495,91,1.2222,2,8,30,30,
19508,Igels: Das Kartenspiel,2005,5.14871,201,1.7727,3,4,60,60,
3715,Gregory Horror Show,2002,4.90303,117,1.4,2,4,90,90,Customizable
1497,Dino Hunt,1996,5.24401,309,1.5,2,4,60,60,Customizable Thematic
2855,Stare!,1999,5.03258,132,1.6923,2,10,60,60,
8479,Odds'R,2003,4.62855,76,2,2,4,90,90,
30255,Five Little Monkeys Jumping on the Bed,2007,4.24804,51,1.4286,2,4,10,10,Children's
30640,Rio,1981,4.29811,53,1,2,6,15,15,
10831,Vapor's Gambit,2004,4.84948,96,1.8,2,6,20,20,
14383,Wonders of the World,2004,4.07,50,1.3333,2,6,30,30,
17211,Monkey Arena,2005,4.8064,89,1.1538,2,8,45,45,
175861,Meow,2015,4.82474,95,1,2,9,1,5,
452,Mummy Rummy,1994,5.02153,144,1.2,2,5,30,30,
3759,Make Your Own Opoly,1998,4.025,44,1.5,2,6,60,60,
39662,Cash Cab,2008,4.07391,46,1.2857,2,4,30,45,
23913,League of Pirates,2006,4.31964,56,1.4615,2,2,60,60,
1692,Spoons,1972,5.27064,330,1.1053,4,13,30,30,Party
36611,Monopoly: The Portable Property Trading Game,1994,4.73412,85,1.7143,2,6,120,120,
89340,Name 5,2009,-1,-1,-1,-1,-1,-1,-1,-1
152488,Funny or Die,2013,3.9093,43,1.2,3,6,0,0,
23333,Littlest Pet Shop Game,2005,3.77692,39,1,2,4,0,0,Children's
124648,I Am Vlad: Prince of Wallachia,2012,4.82927,82,2.9167,2,4,120,120,Thematic Wargames
195547,LOAD: League of Ancient Defenders,2016,-1,-1,-1,-1,-1,-1,-1,-1
19513,Labirynt CzarnoksiÛ»Å_nika,2005,3.27187,32,1,2,4,60,60,
1718,Foreign Exchange,1979,-1,-1,-1,-1,-1,-1,-1,-1
32161,Wypas,2007,4.47571,70,1.4,3,6,15,15,
1725,A Nightmare On Elm Street: The Game,1987,4.11225,49,1.75,2,6,60,60,
5254,Solomon's Temple,2001,3.78049,41,1.5,2,2,60,60,
5018,Fishin' Time,1986,4.3319,58,1.1429,2,8,60,60,
34390,Bakugan Battle Brawlers,2008,4.69891,92,1.1667,2,4,15,15,
89928,Banana Balance,2011,4.41111,63,1.2,2,4,5,5,
3841,Echelons of Fire,1995,4.35932,59,1.8571,2,2,60,60,Customizable
32124,My Little Pony Hide & Seek,2005,5,75,3.4286,2,6,20,20,Children's Wargames
1771,Cosmic Coasters,2001,5.17031,196,1.2222,2,4,10,10,Abstract
15599,Jumbolino,1978,3.9407,43,1,2,4,15,15,Children's
185,Devil Bunny Needs a Ham,1998,5.39105,676,1.169,2,5,30,30,Family
21734,Krumble,2006,4.7308,88,1.5,3,6,30,30,
19083,Fuzztoons,2005,4.32779,62,1.75,1,8,0,0,
629,Q-Turn,1999,5.03596,156,1.25,2,4,20,20,Abstract
9090,My First UNO,1991,4.6884,94,1.0714,2,4,10,10,Children's
20824,Saint or Sinner?,2002,3.84359,39,2,3,8,60,60,
1001,Vendetta,1988,4.98333,162,1.2857,2,4,30,30,
3676,Global Pursuit,1987,5.16929,197,1.8421,2,6,60,60,
334,Advance to Boardwalk,1985,5.33869,604,1.5574,2,4,60,60,Children's Family
127533,Angry Birds: Space,2012,3.9963,54,1,2,4,25,25,
64608,Kapitan Bomba,2009,3.64474,38,1.2,2,2,15,15,
23959,Piranha Panic,2005,4.77663,92,1,2,4,15,15,
1989,The Peter Principle Game,1973,3.66842,38,1.3333,2,4,60,60,
13447,Harry Potter and the Sorcerer's Stone The Game,2000,3.73528,36,2,2,4,0,0,Abstract
13416,Tim Burton's The Nightmare Before Christmas Game,2004,4.09245,53,1.2,2,6,0,0,
1424,Book of Lists Game,1979,3.83341,41,1.0909,2,4,60,60,
4902,The Price Is Right,1973,4.58684,76,2,3,5,60,60,
8041,Monopoly: The Lord of the Rings Trilogy Edition,2003,5.39551,613,1.5439,2,6,60,60,
3390,Friends,1999,4.31754,57,1.8,4,10,30,30,
5285,Pro Tennis,1983,4.16667,54,1.6667,1,0,30,30,
37000,Partini,2008,5.11343,194,1.3571,4,0,0,0,Party
13271,Frantic Frankfurt,2004,-1,-1,-1,-1,-1,-1,-1,-1
2557,Castle Risk,1986,5.42564,1169,2,2,6,120,120,Wargames
2206,Jurassic Park Game,1993,5.04864,147,1.4545,2,8,60,60,
8327,Men At Arms,1990,4.52532,79,2.5,2,2,120,120,Wargames
19027,Redneck Life,2003,5.29745,371,1.4444,2,6,60,60,Party
2308,Atlantis: Pathways of the Deep,2001,4.33393,61,1,2,4,20,20,Children's
4470,Xanth,1991,4.95172,145,1.6923,1,6,180,180,
2901,GolfMania,1997,5.11667,219,1.25,2,6,20,20,
14708,Battle of the Sexes: IQ Test,2003,3.38571,35,1,2,8,0,0,
5775,Electronic Whac-a-Mole,1999,4.54278,79,1,1,2,10,10,Children's
2767,Snail's Pace Race,1985,5.30253,396,1.0204,2,6,10,10,Children's
11778,Cat & Mouse,2001,4.88274,117,1.0714,2,4,15,15,Children's
23181,The Da Vinci Code Board Game: The Quest for the Truth,2006,5.09579,183,2,2,6,120,120,
19990,SuDoku: Das Brettspiel,2005,4.70556,90,1.2667,1,4,45,45,
5211,Antiques Roadshow: The Game,2000,4.10417,48,1,2,4,60,60,
5758,Monopoly: Pokí©mon,1995,5.36626,329,2.0741,2,6,120,120,Children's
6420,Cranium Cadoo,2001,5.29295,457,1.2093,2,16,45,45,Children's
70329,Conan: el juego de cartas,2011,4.12966,60,1.6667,2,4,30,30,
6388,Star Wars: Return of the Jedi äóñ Battle at Sarlacc's Pit,1983,4.92734,128,1.125,2,4,30,30,Children's
8916,Jenga Truth-or-Dare,2000,5.10086,151,1,2,8,20,20,
1779,Berserker,1982,4.2429,62,2,2,2,90,90,Wargames
134815,The Hobbit: An Unexpected Journey äóñ Adventure Board Game,2012,3.34615,39,3.25,2,15,0,0,
36973,The Office DVD Board Game,2008,-1,-1,-1,-1,-1,-1,-1,-1
13373,Choco,1977,-1,-1,-1,-1,-1,-1,-1,-1
16461,POG The Game,1995,4.15898,49,1.2,2,6,30,30,
19274,Darkness Falls on Sevinpold,2002,4.42609,69,1.6667,2,7,0,0,
4693,White Lady,1987,3.71795,39,1.1667,4,6,45,45,
1436,Billionaire,1973,5.17962,238,1.3871,2,4,60,60,
1958,The Game of Nations,1973,5.1673,230,2.2258,2,4,120,120,
2115,Free Parking,1988,5.1202,246,1.125,2,4,30,30,
24782,The Amazing Race: DVD Board Game,2006,4.27097,62,1.25,2,4,0,0,
5750,Harry Potter and the Sorcerer's Stone Trivia Game,2000,5.03083,180,1.5,2,6,60,60,
9091,The Newlywed Game,1967,4.83246,114,1.4615,4,8,30,30,
26101,Worst Case Scenario: The Game of Surviving Life,2006,3.42703,37,1.3333,2,4,30,30,
32340,The Golden Compass,2007,4.12963,54,1.5,2,4,30,30,
43340,Kung Fu,2009,4.20556,54,1,4,8,20,20,
2971,Kojak Detective Game,1975,3.85,45,2,2,4,30,30,
8958,kuuduk,2003,5.03876,143,1.3684,2,8,20,20,
5472,Monopoly: Millennium,2000,5.24826,252,1.5833,2,8,90,90,
5956,South Africa,1977,4.86934,106,2.7619,2,2,120,120,Wargames
1706,UFO: Game of Close Encounters,1976,-1,-1,-1,-1,-1,-1,-1,-1
7709,Hands Down,1964,4.73125,112,1.0769,3,4,10,10,
6521,Magdar,2003,5.28857,507,1.3623,2,4,20,20,Family Thematic
20422,Beat the Parents,2004,4.56897,87,1,2,6,30,30,
1684,Intern,1979,4.16129,62,1.375,2,4,90,90,
1972,Game of the Year,1989,4.60449,89,1.1667,2,6,60,60,
1556,Tenjo,2001,-1,-1,-1,-1,-1,-1,-1,-1
5425,MindTrap II,1997,5.18458,321,1.8667,2,10,60,60,
137336,Archer: The Danger Zone! Board Game,2014,4.845,130,1.5,2,8,40,40,
64204,The Logo Board Game,2008,5.28621,501,1.2286,2,6,40,40,
648,Vox Populi,1999,4.484,75,2.1111,3,6,0,0,
3488,C-23,1998,4.54392,74,1.5,2,3,10,10,Customizable
13306,Die Bar-Bolz-Bande: Das Wí_rfelspiel,2004,4.03846,52,1.1,2,2,10,10,
3886,Nine Men's Morris,1400,-1,-1,-1,-1,-1,-1,-1,-1
4852,Armada,1978,4.95692,146,3,2,2,480,480,Wargames
2120,Looney Tunes Trading Card Game,2000,3.3973,37,1,2,4,20,20,Customizable
39342,Bet Your Brain,2008,4.55647,85,2.3333,2,0,60,60,
4597,Blood Wars,1995,5.11118,170,2.25,2,8,90,90,Customizable
1175,Movies and Money,1979,3.2073,37,1,2,4,45,45,
31117,Sudoku Moyo,2007,4.52012,82,1.9,2,2,0,0,Abstract
3320,The Game of Life: A Jedi's Path,2002,5.26425,354,1.375,2,4,60,60,Children's Family
1439,Penguin Pile-Up,1996,5.21077,339,1.0698,1,6,20,20,Children's
2518,Quicksand,1989,4.61848,92,1.0833,2,4,30,30,
89550,Battle of the Sexes: The Battle Continues,2008,3.27222,36,1.6667,2,8,0,0,
3484,Armada,1986,5.21774,310,2.175,2,4,120,120,Family
17708,Isolate,2003,4.49398,83,1.75,2,4,45,45,Abstract
7600,Star Trek: The Next Generation,1993,4.17586,58,1.6,2,4,90,90,
1531,Ritter ohne Furcht und Tadel,1998,4.2381,63,1.6364,2,10,45,45,
164,"Before I Kill You, Mister Spy...",1996,5.38697,1090,1.2672,3,6,30,30,Family Thematic
3584,World War 3,1975,4.91241,141,3.2857,2,2,360,360,Wargames
2929,Monopoly: The .com Edition,2000,5.00577,130,1.5,2,8,60,60,
5824,The Kids of Catan,2003,5.28349,581,1.0625,2,4,20,20,Children's
1959,Myst,1998,4.12903,62,2,2,6,30,30,
5248,The Lord of the Rings Tarot Deck and Card Game,1997,4.5663,92,1.4,2,6,20,20,
10613,Race to the Roof,1974,4.5,81,1,2,4,20,20,
1174,Minister,1975,4.74375,112,1.3333,2,4,60,60,
8633,Monopoly: Disney,2001,5.16655,278,2.0435,2,8,90,90,Children's Family
12532,Abuse: The Final Insult,2004,3.92157,51,1.3,2,4,0,0,
12276,Hyborian Gates,1995,3.91296,54,3,2,2,90,90,Customizable
12642,Army of Darkness Card Game,2004,5.00696,194,1.3333,2,4,30,30,
2322,Malefiz,1960,5.36237,680,1.2073,2,6,60,60,Family
21702,Big Fish Lil' Fish,2005,4.45057,87,1,2,6,15,15,Children's
1264,Der Schattendieb,2001,-1,-1,-1,-1,-1,-1,-1,-1
3547,Survival of the Witless,1997,4.42727,77,1.8,3,8,60,60,Thematic
113436,Genegrafter,2012,3.89804,51,1.5,2,4,10,10,
1629,Air War: Modern Tactical Air Combat,1977,-1,-1,-1,-1,-1,-1,-1,-1
752,Maul of America,1998,4.65951,103,1.5,2,6,120,120,
93522,Tetris: the Card Game,2011,4.48633,90,1,2,4,0,0,
19370,Quelf,2005,-1,-1,-1,-1,-1,-1,-1,-1
3645,History of the Second World War,1985,3.868,50,2.4,2,2,360,360,Wargames
4925,Survivor: The Australian Outback Card Game,2000,-1,-1,-1,-1,-1,-1,-1,-1
8486,Bed Bugs,1985,4.54063,96,1.0833,2,4,10,10,Children's
7410,Monty Python and the Holy Grail CCG,1996,4.59896,96,2.1429,2,2,30,30,
1826,Whatzit?,1980,5.09154,234,1.625,3,6,30,30,
6020,Borodino: Doomed Victory,1990,4.18922,64,3.2222,2,2,240,240,Wargames
27495,The Very Hungry Caterpillar Card Game,2006,-1,-1,-1,-1,-1,-1,-1,-1
9118,"Operation Elope, 1918-1919",2001,3.03226,31,2.8571,2,2,10,10,Wargames
3699,Killer Bunnies and the Quest for the Magic Carrot,2002,5.51732,4552,1.8575,2,8,90,90,Family
3908,Dr. Seuss Green Eggs and Ham Game,1996,3.97222,54,1.2857,2,4,30,30,Children's
25081,Wyprawa,2005,3.68182,44,1.25,2,5,20,20,
3389,Ivanhoí‚,2002,4.42716,81,1.2857,3,6,45,45,
5284,Star Trek: The Next Generation Game of the Galaxies,1993,3.76939,49,1.1667,2,6,60,60,
281,Ostindiska Kompaniet,1991,4.70417,120,2.5455,2,5,0,0,
65262,Connect 4 (Revised Edition),2009,5.13007,276,1.2143,2,2,15,15,Abstract Children's
15268,Trivial Pursuit: Book Lover's Edition,2004,4.46,90,2.8,2,4,60,60,
1362,Wit's End,1995,5.02865,185,1.9565,2,6,60,60,
1546,Worlds of Heroes & Tyrants,2001,2.73333,30,5,2,5,60,60,
4567,Ripley's Believe It or Not!,1984,4.26429,70,1.25,2,6,45,45,
2540,Beest,2001,-1,-1,-1,-1,-1,-1,-1,-1
1969,Point Of Law,1972,-1,-1,-1,-1,-1,-1,-1,-1
2394,Dominoes,1500,5.42702,4207,1.406,2,10,30,30,Abstract
137550,Story War,2013,5.14763,232,1.4,3,8,30,30,Party
19368,Pacardy,2005,3.01429,35,1,2,6,30,30,
5260,Star Wars: Jedi Knights CCG,2001,4.66176,119,2,2,4,20,20,Customizable
37175,Playing Gods: The Board Game of Divine Domination,2008,4.06379,58,1.6667,2,5,90,90,Wargames
16807,Swipe,2004,4.80654,133,1.087,2,6,30,30,
18686,Gazdíçlkodj Okosan!,1960,4.90769,104,1.3333,2,7,45,45,
844,Mausoleum,2000,4.5587,92,1.4,3,5,20,20,
2818,UNO Attack!,1999,5.38697,898,1.24,2,10,20,20,Family
6614,Finans,1949,5.10678,198,2.25,2,6,60,60,
24000,Monopoly: Nintendo,2006,5.0618,194,1.7273,2,6,60,60,
31936,Sorry! Express,2007,4.54158,95,1,2,4,20,20,
27826,What's Yours Like?,2007,5.09816,256,1.1364,4,20,45,45,Party
4251,Globopolis,2002,4.11905,63,2.4,2,5,180,180,
12063,There's a Moose in the House,2004,5.31813,588,1.0159,2,5,15,15,Children's Family
8121,Stargate SG-1,2004,4.54382,89,1.9231,2,6,120,120,
4240,Combined Arms,1974,4.29459,74,2.7,2,2,120,120,Wargames
36229,Toboggans of Doom,2008,4.7,113,1.2222,2,4,30,30,
6387,Mr. Mouth,1976,-1,-1,-1,-1,-1,-1,-1,-1
4189,Star Wars: Episode I äóñ Battle for Naboo 3-D Action Game,1999,3.94478,67,1.75,2,4,20,20,
1963,Risk 'n' Roll 2000,1999,4.49833,84,1.1818,2,6,20,20,
4355,Therapy,1986,5.27015,476,1.4565,3,6,90,90,Party
2294,Flinch,1894,5.1836,325,1.1429,1,8,20,20,Family
1867,Curse of the Idol,1990,5.07424,229,1.2571,2,4,60,60,Children's
4062,Swap!,2000,5.00005,202,1.2222,2,6,10,10,Children's
36745,Simply Ingenious,2008,5.15536,274,1.1786,2,4,20,20,
2242,Creatures & Cultists,1993,5.13505,295,1.7931,2,5,30,30,Thematic
1326,MacGregor,1998,4.94343,198,1.1538,2,4,30,30,Children's
41068,Twilight: The Board Game,2009,2.54839,31,1.5,2,8,60,60,
1428,Image,1971,4.85409,159,1.7368,2,6,30,30,
2312,Ringgeister,1992,4.82692,143,2.1538,2,4,120,120,
84730,Doggie Doo,2010,4.75755,139,1,2,4,20,20,Children's
17008,Award Show,2005,4.1913,69,1.25,2,6,45,45,
8432,Sorry! The Disney Edition,2001,4.74024,126,1,2,4,30,30,Children's
3007,Noteability,1990,4.40909,88,1.2222,3,6,30,30,
4779,Easy Money,1935,4.98365,170,1.4444,2,8,120,120,
14535,SPANC: Space Pirate Amazon Ninja Catgirls,2005,5.28946,446,1.2941,2,4,60,60,Party Thematic
2356,Scrabble Sentence Cube Game,1971,4.6125,112,1.2222,0,0,10,10,
19614,The Pumpkin King,2005,2.96119,36,1,2,4,30,30,
11370,The Civil War,1991,2.815,38,3.5714,2,4,1200,1200,Wargames
32670,Barista,2007,4.33516,77,1.1429,2,4,10,10,
1256,Star Wars Episode I: Customizable Card Game,1999,4.70538,132,1.3571,2,4,45,45,
17062,Batman Begins: Shadow Assault,2005,4.33086,81,1.4444,2,5,30,30,
4126,Dixie,1976,4.42708,96,2.3125,2,2,60,120,Wargames
11618,Cranium Zigity,2004,5.311,777,1.1,2,10,10,10,Children's Family
2817,Delta V,2001,4.98902,214,1.625,2,4,60,60,Family Thematic
42968,Pressure Matrix,2010,4.52083,108,2.3333,2,5,45,45,
5029,Monopoly: Star Wars Episode 1,1999,-1,-1,-1,-1,-1,-1,-1,-1
13508,Boggle Jr.,1988,4.52827,107,1.4,1,2,10,10,Children's
5591,Clue Jr.: The Case of the Hidden Toys,1996,4.57046,109,1.2,2,4,30,30,Children's
6668,Bibleopoly,1991,3.81746,63,1.5,2,6,60,60,
6284,Shark Attack!,1988,4.70719,139,1,2,4,10,10,Children's
7826,Secrets of the Tombs,2003,4.81673,158,1.76,3,5,30,30,Family
2086,Elfer raus!,1925,5.07538,238,1.12,2,6,30,30,Family
10453,Crocodile Dentist,1990,4.91295,193,1.2353,2,4,10,10,Children's
19478,XIG: The Four Elements,2005,3.95333,60,1.4,2,2,0,0,Customizable
2387,Huggermugger,1989,5.14108,343,1.6538,2,4,45,45,
21389,Happy Families,1851,4.59753,121,1.0625,2,4,0,0,Children's
5253,Jack Straws,1888,-1,-1,-1,-1,-1,-1,-1,-1
24376,Trivial Pursuit: Totally 80s Edition,2006,5.02074,217,1.6429,2,4,45,45,
5784,Polterdice,2003,4.58619,114,1.3636,2,5,60,60,
1749,Alien Hotshots,1998,4.51869,107,1.1667,2,4,20,20,
126444,The Hobbit Card Game,2012,5.30206,953,1.4051,2,5,30,30,Family
18750,Dragonriders,2005,5.1157,319,1.6571,2,6,90,90,Family
19560,Zathura: Adventure is Waiting,2005,4.42912,91,1.0833,2,4,0,0,
6597,E.T.: The Extra-Terrestrial,1982,3.64737,57,2,2,4,10,10,
1837,Word Yahtzee,1978,4.93355,193,1.4545,2,4,30,30,
149156,Castles,2014,3.39362,47,2,2,2,30,30,
5232,Gnip Gnop,1971,4.73556,142,1.0588,2,2,10,10,Children's Family
16387,3D Tic Tac Toe,1953,3.93804,69,1.2857,2,2,1,1,Abstract
19409,Mouse Chaos,2003,4.8655,171,1.6667,2,4,0,0,
9812,Gone Fishin',1890,4.12479,73,1,1,4,10,10,Children's
1574,Tactics II,1958,5.29699,695,2.05,2,2,120,120,Wargames
14191,Œ«ä‰å$,2004,4.17952,83,1.6364,2,6,30,30,
8598,Monopoly: Star Trek The Next Generation,1998,4.36522,92,2,2,8,120,120,
13782,Trivial Pursuit: SNL DVD Edition,2003,4.50165,121,2.2857,2,6,60,60,
28231,The Curse of the Ruby Rhino,2007,3.88385,65,1,2,5,10,10,
144557,Where Art Thou Romeo?,2013,5.03348,267,1.1333,3,5,15,15,
6764,The Six Million Dollar Man,1975,4.04967,75,1.5,2,4,45,45,
46744,Race 3000,2009,4.71964,140,1.1333,2,4,20,20,Children's
2887,The Yeti Slalom,2001,-1,-1,-1,-1,-1,-1,-1,-1
3529,Vampire Hunter,2002,5.19451,395,1.2941,2,4,30,30,
15064,Pimp: The Backhanding,2005,5.23177,463,1.3462,2,4,0,0,
4376,Kings in the Corner,1996,5.08165,260,1.1071,2,6,30,30,
22770,Mad Libs Card Game,2002,3.605,60,1.25,2,6,30,30,
23946,Na Sygnale,2006,4.54421,121,1.5263,2,4,30,30,
4694,Friends Trivia Game,2002,4.26465,99,1.6,2,6,45,45,
2578,Phase 10 Dice,1993,5.26974,743,1.1562,1,8,30,30,Family
35173,Pop the Pig,2007,4.14583,84,1,2,6,3,3,
2166,Wyvern,1994,5.14251,350,2.2414,2,2,30,30,Customizable
14076,The Ladybug Game,2004,4.50638,119,1.0714,2,4,20,20,Children's
115793,The Big Bang Theory: Fact or Fiction Game,2011,4.5,127,1.2857,2,8,0,0,
126207,Deer in the Headlights Game,2012,4.68197,147,1.25,2,104,30,30,
6785,Big Brother: The Game,2000,3.11111,54,1.5,2,6,45,45,
5959,Scrimmage,1973,3.74762,63,3.1818,2,2,90,90,
1073,Der Schatz der Inka,1987,4.83158,190,1.25,2,6,60,60,Family
27960,Wizardology: The Game,2007,4.29202,94,1.1538,2,6,60,60,
1902,Mad Scientist,2000,4.32959,98,1.4,2,4,30,30,
2485,Game of the States,1940,4.74415,142,1.375,2,4,30,30,Children's Family
28718,Kanji Battle,2007,4.47697,119,1.5,2,6,60,60,
1724,Bureaucracy,1981,3.98421,76,2.1667,2,8,90,90,
29099,Pola Naftowe,2007,3.92714,70,2.25,3,5,45,45,
1217,Secret Labyrinth,1998,4.71538,156,1.5,2,4,30,30,Children's
99079,The Walking Dead Board Game,2011,5.28713,437,1.7941,1,4,45,45,
3702,Topple,1983,5.05039,309,1.1429,2,4,20,20,Children's Family
11532,The Eagle and the Sun,1991,3.34906,53,4.75,2,2,0,0,Wargames
9516,Adverteasing,1988,4.27692,104,1.375,2,8,30,30,Party
1148,Eagle Kingdoms,1994,3.15957,47,1,2,6,45,45,
2740,Jumbo Jet,1975,-1,-1,-1,-1,-1,-1,-1,-1
23694,Pirates of the Caribbean DVD Treasure Hunt,2006,4.68204,142,1.2353,2,8,30,30,
180611,Evil Genius: Deathray,2015,4.83267,101,1.3529,2,6,20,60,
3845,Yahtzee Jr.,1988,5.01341,287,1.1081,2,4,10,10,Children's
2234,Chez Dork,2001,5.23494,484,1.3158,2,6,30,30,Party Thematic
2431,Bargain Hunter,1981,4.50524,124,1.25,2,4,60,60,
6090,Pack of Flies,2003,4.98479,286,1.1351,2,5,20,20,
12691,Warmaster Chess 2000,1998,-1,-1,-1,-1,-1,-1,-1,-1
5960,Strike Force One,1975,4.54514,144,1.1304,2,2,15,15,Wargames
1502,Hotel Tycoon,1974,5.38906,2049,1.4384,2,4,60,60,Family
12422,All Wound Up,2004,4.99798,287,1.2927,2,4,60,60,Family
7720,The Prince: The Struggle of House Borgia,2003,4.95637,251,2.3636,3,5,90,90,Strategy
17106,Boxes,1889,4.62438,146,1.4688,2,2,15,15,Abstract
1377,Danger,2001,4.219,100,1.1429,3,5,30,30,
10213,Fox and Geese,1400,4.81015,202,1.55,2,2,20,20,Abstract
5457,Dread Pirate,2003,-1,-1,-1,-1,-1,-1,-1,-1
3482,Past Lives,1988,-1,-1,-1,-1,-1,-1,-1,-1
37305,Halo Interactive Strategy Game,2008,4.95683,205,2.15,2,10,0,0,Wargames
152955,DogFight WW1,2013,3.21094,53,1,2,2,30,30,
2000,True or False,1994,4.1702,99,1.5556,2,6,60,60,
9921,Headache,1968,4.43355,114,1.0909,2,4,20,20,Abstract Children's
3696,Channel Surfing,1994,4.24955,110,1.4444,2,99,30,30,
12746,Dreidel,1500,3.67286,70,1,2,6,10,10,
118955,Zombie! Run for Your Lives!,2012,4.35983,117,1.1667,3,7,15,15,
7422,Mid-Life Crisis,1982,3.80658,76,1.2,4,6,60,60,
17250,Monopoly: London,1972,4.60685,146,1.8095,2,8,180,180,
1510,Class Struggle,1978,4.78686,157,1.65,2,6,90,90,Thematic
24985,New Mouse Trap,2004,4.46797,128,1,2,4,30,30,
2275,Airlines,1998,4.6073,159,2.0667,2,4,120,120,
2433,Halloween Party,2000,3.66765,68,1.5,3,6,30,30,
1647,Spammers,1998,4.16362,105,2.1429,2,6,90,90,
9464,Teenage Mutant Ninja Turtles: Pizza Power Game,1987,4.66516,155,1.2857,2,4,20,20,
137348,The Princess Bride: Prepare to Die,2013,3.34754,61,1,3,10,15,15,
1095,Mystery on the Nile,1996,3.74293,75,1.5,2,6,30,30,
1962,Tribond,1989,5.28052,995,1.3816,2,15,60,60,Party
36783,Jishaku,2008,4.83711,228,1.0526,2,2,15,15,Abstract
31,Dark World,1992,5.17661,560,1.9583,2,5,90,90,Thematic
18044,BreaKey,2003,1.53437,32,1,2,2,1,1,
15804,Hidden Conflict,2005,4.37236,123,1.7,2,6,30,30,
32236,Grzybobranie,1975,3.63857,70,1,2,4,15,15,Children's
141019,Thermopyles,2013,4.28539,114,1.2857,1,4,20,20,
46748,Robo Champ,2009,4.56748,143,1.0909,2,3,10,10,Children's
3549,Superpower,1986,4.29551,118,2.1,2,6,90,90,
10815,Craps,1125,4.79227,220,1.7647,1,16,0,0,Abstract Party
13285,Dungeonville,2004,4.92742,279,1.4091,2,5,60,60,Thematic
8031,Citadel Combat Cards,1992,3.94653,101,1.0556,2,6,10,10,Children's
1613,Which Witch?,1970,5.19925,587,1.127,2,4,45,45,Children's
3394,Monopoly: The Simpsons,2001,5.21542,483,1.7667,2,6,120,120,Children's
46747,Magikus,2009,4.51448,145,1,2,4,10,10,Children's
2482,Zaxxon,1982,4.12277,103,1.2,2,2,30,30,Children's
6749,Busen Memo,2003,4.81103,231,1.3,2,2,10,10,Party
4110,X-Men Trading Card Game,2000,-1,-1,-1,-1,-1,-1,-1,-1
182875,Hengist,2015,5.00738,302,1.7,2,2,20,20,
53317,Pictureka! Card Game,2008,5.01664,381,1.0357,2,0,15,15,Family
15278,Law & Order Game,2004,2.33979,47,2.5,2,4,30,30,
24224,Anasazi,2006,5.022,390,1.8261,2,4,30,30,Family Strategy
139388,Emperor's New Clothes,2014,3.29355,66,2.5,2,8,15,15,Thematic
3344,Lone Wolf and Cub Game,1989,4.21377,122,1.8333,1,2,60,60,
2484,Journey Through Europe,1954,4.92094,277,1.4375,2,6,30,30,Family
41541,Are You the Traitor?,2009,5.11277,618,1.4634,4,10,30,30,Party
8039,Trivial Pursuit: DVD Pop Culture Game,2003,5.04556,372,1.6429,2,4,60,60,
786,Maxi Bour$e,1987,4.38743,136,2.3,2,6,90,90,
3419,Star Trek: The Game,1992,4.4037,135,2.3333,2,6,60,60,
3820,Star Fleet Missions,1992,4.37649,134,1,2,6,60,60,Family Strategy
6898,Toss Across,1969,4.4481,145,1,2,6,20,20,
7098,Monopoly: Deluxe Edition,1995,5.30983,863,1.9118,2,10,180,180,Family
32032,Monopoly: Electronic Banking,2007,5.12678,407,2.1111,2,6,160,160,
21239,Rocketville,2006,5.06634,551,1.5909,3,5,45,45,Family
8983,I.Q. 2000,1984,4.61051,196,1.75,2,6,90,90,
27959,Pirateology: The Game,2007,4.11773,110,1.6154,2,6,45,45,
8784,Po-Ke-No,1930,4.35316,136,1.0526,2,13,10,10,Party
18901,Monopoly: Here and Now,2005,4.9279,310,1.75,2,8,180,180,Family
1730,Trap the Cap,1927,4.6564,203,1.1364,2,6,30,30,Children's
2044,"Non-Violent, Politically-Correct War",1996,-1,-1,-1,-1,-1,-1,-1,-1
3422,Fantasy,2001,4.87698,308,1.1111,2,4,20,20,Family
7584,Electric Football,1948,4.63574,176,1.2941,2,4,120,120,
29405,Transformers 3D Battle Card Game,2007,3.31682,66,1.1538,2,2,30,30,
41259,Ramses Pyramid,2009,4.99956,405,1.2571,2,4,20,20,Children's
2573,"Rivers, Roads & Rails",1969,-1,-1,-1,-1,-1,-1,-1,-1
7822,Buffy the Vampire Slayer: The Board Game,2000,3.995,118,1.8889,2,8,60,60,Thematic
1147,Outrage! Steal the Crown Jewels,1992,4.75938,224,1.8333,2,6,45,45,
10320,Lucky Ducks,1995,4.0133,109,1,2,4,10,10,Children's
2130,Young Jedi CCG,1999,4.85507,287,1.5806,2,2,45,45,Customizable
23499,Deal or No Deal,2006,-1,-1,-1,-1,-1,-1,-1,-1
29653,The Very Hungry Caterpillar Game,2006,3.62386,88,1,2,4,15,15,Children's
12545,The Game of Life: The Simpsons Edition,2004,4.87,290,1.3333,2,6,60,60,
4587,Roller Coaster Hippo,1988,-1,-1,-1,-1,-1,-1,-1,-1
